date|0.25|0.5|0.75|1.0
2019-12-12|200.0|141.4213562373095|115.47005383792512|100.0
2019-12-13|200.0|141.4213562373095|115.47005383792514|100.0
2019-12-14|200.0|141.4213562373095|115.47005383792514|100.0
2019-12-15|154.91933384829665|109.54451150103327|89.44271909999142|77.4596669241485
2019-12-16|126.49110640673511|89.44271909999185|73.02967433402206|63.245553203367635
2019-12-17|148.32396974191323|104.88088481701517|85.63488385776735|74.16198487095686
2019-12-18|118.32159455208286|83.66600222104144|68.31300510148641|59.16079743010286
2019-12-19|118.32159453882748|83.66600222348853|68.31300510197826|59.160797432903806
2019-12-20|154.91933384829665|109.54451150103328|89.44271909999144|77.45966692414851
